PLACE ID,nama wisata,KATEGORI,Kota,deskripsi,HARGA,long,lat,gambar,rating,path_gambar
303,Kawasan Kuliner Bsm,Wisata Belanja,Jakarta,"Tidak seperti Pecenongan, Kawasan Kuliner BSM buka dari pukul 09:00 hingga 18:00. Berlokasi di Jalan M. H. Thamrin, Jakarta Pusat, Kawasan Kuliner BSM merupakan tempat makan murah favorit warga sekitar serta pelancong. Kawasan kuliner Jakarta ini menghadirkan kios dan warung yang berderet di satu area khusus. Pengunjung bisa menyusuri jalur sempit di antara tiap kios untuk memilih hidangan. Kawasan Kuliner BSM menghadirkan hidangan berat dan makanan ringan. Pengunjung bisa menemukan bakso, nasi goreng, aneka soto, nasi Padang, nasi uduk, pecel, sete, gudeg, gado-gado, dan sebagainya. Ada juga berbagai hidangan ringan dan kue-kue, seperti misalnya donat kentang, jamur goreng, sup buah, kentang goreng, dan beragam gorengan. Pengunjung bisa naik bus Trans Jakarta koridor 1 (Blok M-Kota) hingga ke Halte Bank Indonesia, lalu menyeberang jalan ke dekat gedung Bank Mandiri. Dari sana, Kawasan Kuliner BSM cukup mudah ditemukan.",0.0,106.824033,-6.1842588,https://www.jakarta.go.id/uploads/contents/content--20210323024308.jpg,4.6,https://www.jakarta.go.id/uploads/contents/content--20210323024308.jpg
304,Kebun Binatang Ragunan,Wisata Alam,Jakarta,"Kebun Binatang Ragunan adalah sebuah kebun binatang yang terletak di daerah Ragunan, Pasar Minggu, Jakarta Selatan, Indonesia. Kebun binatang seluas 140 hektare ini didirikan pada tahun 1864. Di dalamnya terdapat berbagai koleksi yang terdiri dari 295 spesies dan 4040 spesimen.\nRagunan sempat ditutup selama sekitar tiga minggu sejak 19 September 2005 karena hewan-hewan di dalamnya ada yang terinfeksi flu burung, tetapi dibuka kembali pada 11 Oktober 2005.Kebun binatang ini memiliki banyak spesies hewan yang langka antara lain kakatua, orangutan, gorila, anoa dan gajah",4000.0,106.8201865,-6.3124593,https://www.99.co/id/_next/image?url=https%3A%2F%2Fassets-id.99.co%2Fprod%2Fassets%2FKebun_Binatang_Ragunan_24e00c752e%2FKebun_Binatang_Ragunan_24e00c752e.jpg&w=2048&q=75,4.5,https://www.99.co/id/_next/image?url=https%3A%2F%2Fassets-id.99.co%2Fprod%2Fassets%2FKebun_Binatang_Ragunan_24e00c752e%2FKebun_Binatang_Ragunan_24e00c752e.jpg&w=2048&q=75
305,Kidzania Jakarta,Wisata Budaya,Jakarta,"Pusat rekreasi edukatif indoor di Pacific Place Jakarta, di mana anak-anak dapat bermain peran mencoba berbagai profesi.",250000.0,106.8094341,-6.2243077,https://www.google.com/search?tbm=isch&q=KidZania+Jakarta+wisata+edukasi+Indonesia,4.7,images/KidZania Jakarta wisata indonesia/Image_1.jpg
306,Klenteng Jin De Yuan,Wisata Religi,Jakarta,"Kelenteng Kim Tek Le, atau yang lebih dikenal dengan Kelenteng Jin De Yuan, sudah dibangun sejak 1650. Kelenteng yang disebut-sebut sebagai yang tertua di Jakarta ini didirikan oleh seorang Letnan Tionghoa, Kwee Hoen dan awalnya dinamakan Koan Im Teng. Jin De Yuan juga dikenal sebagai salah satu dari empat kelenteng besar yang dikelola oleh Kong Koan atau Dewan Tionghoa. Mereka adalah Kelenteng Goenoeng Sari, Kelenteng Toa Peh Kong, Kelenteng Jin De yuan sendiri, dan Kelenteng Hian Thian Shang di Tanah Tandjoeng yang kini sudah musnah.",0.0,106.8126018,-6.1444737,https://upload.wikimedia.org/wikipedia/commons/f/f5/Klenteng_Jin_De_Yuan%2C_Glodok%2C_Jakarta.jpg,4.5,https://upload.wikimedia.org/wikipedia/commons/f/f5/Klenteng_Jin_De_Yuan%2C_Glodok%2C_Jakarta.jpg
307,Kota Tua,Wisata Budaya,Jakarta,"Kota tua di Jakarta, yang juga bernama Kota Tua, berpusat di Alun-Alun Fatahillah, yaitu alun-alun yang ramai dengan pertunjukan rutin tarian tradisional. Museum Sejarah Jakarta adalah bangunan era Belanda dengan lukisan dan barang antik, sedangkan Museum Wayang memamerkan boneka kayu khas Jawa. Desa Glodok, atau Chinatown, terkenal dengan makanan kaki lima, seperti pangsit dan mi goreng. Di dekatnya, terdapat sekunar dan kapal penangkap ikan di pelabuhan Sunda Kelapa yang kuno",0.0,106.8171245,-6.1376448,https://akcdn.detik.net.id/visual/2020/09/01/kemenparekraf-iklan_169.jpeg?w=1200,4.6,https://akcdn.detik.net.id/visual/2020/09/01/kemenparekraf-iklan_169.jpeg?w=1200
308,Lippo Mall Kemang,Wisata Belanja,Jakarta,"Mall bergaya lifestyle di kawasan Kemang, Jakarta Selatan yang populer dengan area alfresco dining bernama Avenue of the Stars.",0.0,106.8126979,-6.2612119,https://www.google.com/search?tbm=isch&q=Lippo+Mall+Kemang+mall+Indonesia,4.6,images/Lippo Mall Kemang wisata indonesia/Image_1.jpg
309,Mal Taman Anggrek,Wisata Belanja,Jakarta,"Kota Padang adalah kota terbesar di pantai barat Pulau Sumatra sekaligus ibu kota provinsi Sumatera Barat, Indonesia. Kota ini adalah pintu gerbang barat Indonesia dari Samudra Hindia.",0.0,106.7928343,-6.1775213,https://www.google.com/search?tbm=isch&q=Mal+Taman+Anggrek+mall+Indonesia,4.7,images/Mal Taman Anggrek wisata indonesia/Image_1.jpeg
310,Mall Kelapa Gading,Wisata Belanja,Jakarta,"Mall Kelapa Gading merupakan salah satu pusat perbelanjaan besar di Jakarta Utara dengan ratusan tenant belanja, kuliner, dan hiburan keluarga.",0.0,106.9083434,-6.1574342,https://www.google.com/search?tbm=isch&q=Mall+Kelapa+Gading+mall+Indonesia,4.7,images/Mall Kelapa Gading wisata indonesia/Image_1.jpg
311,Mall Thamrin City,Wisata Belanja,Jakarta,"Thamrin City atau Thamrin City Mall merupakan pusat perbelanjaan besar yang berada di Jakarta Pusat, yang lokasinya terletak ± 150 meter dari bundaran Hotel Indonesia dan ± 300 meter dari Pasar Tanah Abang, yang tepatnya berada di Jl. Thamrin Boulevard (d/h Kebon Kacang Raya) dengan akses berbagai arah antara lain dari Jl. Thamrin, Jl. Teluk Betung, maupun dari Jl. KH. Mas Mansyur",0.0,106.817905,-6.1946096,https://www.tiktok.com/api/img/?itemId=7412867857001860358&location=0&aid=1988,4.4,https://www.tiktok.com/api/img/?itemId=7412867857001860358&location=0&aid=1988
312,Margasatwa Muara Angke,Wisata Alam,Jakarta,"Suaka margasatwa Muara Angke adalah sebuah kawasan konservasi berdasarkan SK Menteri Kehutanan RI Nomor: 097/Kpts-II/1988, 29 Februari 1998 di wilayah hutan bakau di pesisir utara Jakarta. Secara administratif, kawasan ini termasuk wilayah Kelurahan Kapuk Muara, Kecamatan Penjaringan, Kotamadya Jakarta Utara.",25000.0,106.7692016,-6.1160075,https://traverse.id/wp-content/uploads/2018/03/Suaka-Margasatwa-Muara-Angke-Wisata-Konservasi-dan-Edukasi-di-Utara-Jakarta.jpg,4.2,https://traverse.id/wp-content/uploads/2018/03/Suaka-Margasatwa-Muara-Angke-Wisata-Konservasi-dan-Edukasi-di-Utara-Jakarta.jpg
313,Masjid Istiqlal Jakarta,Wisata Religi,Jakarta,"Pembangunan masjid di Indonesia telah didokumentasikan sejak berdirinya kesultanan Islam pertama yaitu Kesultanan Samudera Pasai. Kemudian Islam adalah agama terbesar di Indonesia, dengan 86,7% penduduk Indonesia mengidentifikasi diri mereka sebagai Muslim dalam survei tahun 2018.",0.0,106.8310435,-6.1702779,https://www.google.com/search?tbm=isch&q=Masjid+Istiqlal+Jakarta+wisata+religi+Indonesia,4.8,images/Masjid Istiqlal Jakarta wisata indonesia/Image_1.jpg
314,Monumen Nasional,Wisata Budaya,Jakarta,"Monumen Nasional atau yang populer disingkat dengan Monas atau Tugu Monas adalah monumen peringatan setinggi 132 meter (433 kaki) yang didirikan untuk mengenang perlawanan dan perjuangan rakyat Indonesia untuk merebut kemerdekaan dari pemerintahan kolonial Hindia Belanda. Pembangunan monumen ini dimulai pada tanggal 17 Agustus 1961 di bawah perintah presiden Soekarno dan dibuka untuk umum pada tanggal 12 Juli 1975. Tugu ini dimahkotai lidah api yang dilapisi lembaran emas yang melambangkan semangat perjuangan yang menyala-nyala. Monumen Nasional terletak tepat di tengah Lapangan Medan Merdeka, Jakarta Pusat.",20000.0,106.8271528,-6.1753924,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c3/d2/54/jakarta-amazing-tour.jpg?w=800&h=500&s=1,4.6,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c3/d2/54/jakarta-amazing-tour.jpg?w=800&h=500&s=1
315,Monumen Pancasila Sakti,Wisata Budaya,Jakarta,"Monumen Pancasila Sakti merupakan monumen bersejarah di Lubang Buaya, Jakarta Timur, yang dibangun untuk mengenang Pahlawan Revolusi dan peristiwa G30S.",5000.0,106.9068968,-6.2883341,https://www.google.com/search?tbm=isch&q=Monumen+Pancasila+Sakti+monumen+Indonesia,4.7,images/Monumen Pancasila Sakti wisata indonesia/Image_1.jpg
316,Monumen Selamat Datang,Wisata Budaya,Jakarta,"Monumen Selamat Datang adalah sebuah monumen yang terletak di tengah Bundaran Hotel Indonesia, Jakarta, Indonesia. Monumen ini berupa patung sepasang manusia yang sedang menggenggam bunga dan melambaikan tangan. Patung tersebut menghadap ke utara yang berarti mereka menyambut orang-orang yang datang dari arah Monumen Nasional.",0.0,106.8230496,-6.1949978,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2c/9c/7d/monumen-selamat-datang.jpg?w=900&h=500&s=1,4.7,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2c/9c/7d/monumen-selamat-datang.jpg?w=900&h=500&s=1
317,Museum Bahari,Wisata Budaya,Jakarta,Sriwijaya adalah kedatuan bahari historis yang berasal dari Pulau Sumatra sekitar abad ke-7 sampai abad ke-11. Kehadirannya banyak memberi pengaruh pada perkembangan sejarah Asia Tenggara (terutama dalam kawasan Nusantara barat).,5000.0,106.8083185,-6.1268288,https://www.google.com/search?tbm=isch&q=Museum+Bahari+museum+Indonesia,4.5,images/Museum Bahari wisata indonesia/Image_1.jpg
318,Museum Bank Indonesia,Wisata Budaya,Jakarta,"Museum Bank Indonesia adalah sebuah museum di Jakarta, Indonesia yang terletak di Jl. Pintu Besar Utara No.3, Jakarta Barat (depan stasiun Beos Kota), dengan menempati area bekas gedung Bank Indonesia Kota yang merupakan cagar budaya peninggalan De Javasche Bank yang beraliran neo-klasikal, dipadu dengan pengaruh lokal, dan dibangun pertama kali pada tahun 1828.\nPada tahun 1625, di tempat ini pernah dibangun sebuah gereja sederhana untuk umat Protestan. Pada tahun 1628, gereja ini dibongkar karena digunakan untuk tempat meriam besar ketika puluhan ribu tentara Sultan Agung menyerang Batavia untuk pertama kali.Museum ini menyajikan informasi peran Bank Indonesia dalam perjalanan sejarah bangsa yang dimulai sejak sebelum kedatangan bangsa barat di Nusantara hingga terbentuknya Bank Indonesia pada tahun 1953 dan kebijakan-kebijakan Bank Indonesia, meliputi pula latar belakang dan dampak kebijakan Bank Indonesia bagi masyarakat sampai dengan tahun 2005. Penyajiannya dikemas sedemikian rupa dengan memanfaatkan teknologi modern dan multi media, seperti display elektronik, panel statik, televisi plasma, dan diorama sehingga menciptakan kenyamanan pengunjung dalam menikmati Museum Bank Indonesia. Selain itu terdapat pula fakta dan koleksi benda bersejarah pada masa sebelum terbentuknya Bank Indonesia, seperti pada masa kerajaan-kerajaan Nusantara, antara lain berupa koleksi uang numismatik yang ditampilkan juga secara menarik.\nPeresmian Museum Bank Indonesia dilakukan melalui dua tahap, yaitu peresmian tahap I dan mulai dibuka untuk masyarakat (soft opening) pada tanggal 15 Desember 2006 oleh Gubernur Bank Indonesia saat itu, Burhanuddin Abdullah, dan peresmian tahap II (grand opening) oleh Presiden RI Susilo Bambang Yudhoyono, pada tanggal 21 Juli 2009.\nMuseum Bank Indonesia buka setiap hari kecuali Senin dan hari libur nasional.",2000.0,106.813005,-6.137127,https://a.travel-assets.com/findyours-php/viewfinder/images/res70/210000/210109-Jakarta.jpg,4.7,https://a.travel-assets.com/findyours-php/viewfinder/images/res70/210000/210109-Jakarta.jpg
319,Museum Bank Mandiri,Wisata Budaya,Jakarta,"Museum Bank Mandiri merupakan museum sejarah perbankan yang menampilkan arsip, peralatan, dan perkembangan dunia perbankan di Indonesia.",5000.0,106.8133167,-6.1381577,https://www.google.com/search?tbm=isch&q=Museum+Bank+Mandiri+museum+Indonesia,4.6,images/Museum Bank Mandiri wisata indonesia/Image_1.jpg
320,Museum Basoeki Abdullah,Wisata Budaya,Jakarta,"Museum Basoeki Abdullah berisi lukisan dan koleksi pribadi Basoeki Abdullah seperti patung, topeng, wayang dan senjata. Museum yang terletak di Jakarta Selatan ini dikelola oleh Kementerian Pendidikan dan Kebudayaan. Selain digunakan untuk pameran, museum ini juga digunakan untuk menggelar seminar, penelitian, lokakarya serta menerbitkan bermacam bentuk publikasi berupa katalog, biografi, kumpulan artikel dan hasil penelitian.",1000.0,106.7932681,-6.2897885,https://asset.kompas.com/crops/Z1oy5cOhaT2mjBzE38KdvEZITdc=/29x51:1578x1083/1200x800/data/photo/2023/03/19/64172691ef94b.jpeg,4.6,https://asset.kompas.com/crops/Z1oy5cOhaT2mjBzE38KdvEZITdc=/29x51:1578x1083/1200x800/data/photo/2023/03/19/64172691ef94b.jpeg
321,Museum Fatahillah,Wisata Budaya,Jakarta,"Museum Fatahillah memiliki nama resmi Museum Sejarah Jakarta adalah sebuah museum yang terletak di Jalan Taman Fatahillah No. 1, Jakarta Barat dengan luas lebih dari 1.300 meter persegi.\nBangunan ini dahulu merupakan balai kota Batavia (bahasa Belanda: Stadhuis van Batavia) yang dibangun pada tahun 1707-1710 atas perintah Gubernur-Jendral Joan van Hoorn. Bangunan ini menyerupai Istana Dam di Amsterdam, terdiri atas bangunan utama dengan dua sayap di bagian timur dan barat serta bangunan sanding yang digunakan sebagai kantor, ruang pengadilan, dan ruang-ruang bawah tanah yang dipakai sebagai penjara. Pada tanggal 30 Maret 1974, bangunan ini kemudian diresmikan oleh bapak Ali Sadikin sebagai Museum Sejarah Jakarta.",5000.0,106.8130661,-6.1364489,https://upload.wikimedia.org/wikipedia/commons/1/10/Jakarta_Indonesia_Jakarta-History-Museum-02.jpg,4.4,https://upload.wikimedia.org/wikipedia/commons/1/10/Jakarta_Indonesia_Jakarta-History-Museum-02.jpg
322,Museum Joang 45,Wisata Budaya,Jakarta,"Gedung Joang '45 atau Museum Joang 45 adalah salah satu museum yang berada di Jakarta. Saat ini pengelolaannya dilaksanakan oleh Dinas Pariwisata dan Kebudayaan Provinsi DKI Jakarta. Museum ini terletak di Jalan Menteng Raya 31, Kelurahan Kebon Sirih, Kecamatan Menteng, Jakarta Pusat. Museum ini diresmikan pada tahun 1974 oleh Presiden Soeharto, setelah dilakukan renovasi.",2000.0,106.8364761,-6.1861838,https://asset.kompas.com/crops/TVYVMwzimcoSWx8RuwqD0Y719XQ=/0x0:1000x667/1200x800/data/photo/2023/06/12/64867402cd6bc.jpg,4.0,https://asset.kompas.com/crops/TVYVMwzimcoSWx8RuwqD0Y719XQ=/0x0:1000x667/1200x800/data/photo/2023/06/12/64867402cd6bc.jpg
323,Museum Kebangkitan Nasional,Wisata Budaya,Jakarta,"Museum Kebangkitan Nasional (bahasa Inggris: Museum of National Awakening) adalah sebuah gedung yang dibangun sebagai monumen tempat lahir dan berkembangnya kesadaran nasional dan juga ditemukannya organisasi pergerakan modern pertama kali dengan nama Boedi Oetomo. Sebelum menjadi museum, bangunan ini dahulunya adalah sekolah kedokteran yang didirikan oleh Belanda dengan nama School tot Opleiding van Inlandsche Artsen disingkat STOVIA atau Sekolah Dokter Bumiputra. Dalam perjalanannya, gedung tersebut selalu beralih fungsi. Lokasi museum ini tidak jauh dari Pasar Senen, tepatnya di Jalan Abdurrahman Saleh No.26, sebelum RSPAD Gatot Subroto, Jakarta Pusat.",2000.0,106.838094,-6.178352,https://asset.kompas.com/crops/SWBBtvwJvU0eIa6L9hYd2801OBY=/0x0:0x0/1200x800/data/photo/2023/05/12/645e143b18816.jpg,4.7,https://asset.kompas.com/crops/SWBBtvwJvU0eIa6L9hYd2801OBY=/0x0:0x0/1200x800/data/photo/2023/05/12/645e143b18816.jpg
324,Museum Keprajuritan,Wisata Budaya,Jakarta,Tidak tersedia,5000.0,106.8968058,-6.3056878,https://www.google.com/search?tbm=isch&q=Museum+Keprajuritan+museum+Indonesia,4.6,images/Museum Keprajuritan wisata indonesia/Image_1.jpg
325,Museum Keramik,Wisata Budaya,Jakarta,"Museum Keramik merupakan museum yang menampilkan koleksi keramik, seni terapan, dan perkembangan kerajinan keramik.",5000.0,106.8144771,-6.1342607,https://www.google.com/search?tbm=isch&q=Museum+Keramik+museum+Indonesia,4.5,images/Museum Keramik wisata indonesia/Image_1.jpg
326,Museum Layang-Layang,Wisata Budaya,Jakarta,"Museum Layang-Layang adalah sebuah museum yang terletak di Jl. H. Kamang No. 38, Pondok Labu, Jakarta Selatan. Museum ini merupakan museum layang-layang pertama di Indonesia. Jumlah koleksi layang-layang di museum ini berjumlah 600, tetapi jumlah tersebut terus bertambah seiring datangnya koleksi-koleksi baru dari para pelayang daerah dan luar negeri maupun layang-layang yang dibuat sendiri oleh karyawan museum. Museum Layang-Layang buka setiap hari mulai pukul 09.00-16.00 WIB. Hari libur nasional Museum Layang-layang tutup.",10000.0,106.790548,-6.3080282,"https://atourin.obs.ap-southeast-3.myhuaweicloud.com/images/destination/jakarta/museum-layang-layang-profile1641209510.png?x-image-process=image/resize,p_100,limit_1/imageslim",4.5,"https://atourin.obs.ap-southeast-3.myhuaweicloud.com/images/destination/jakarta/museum-layang-layang-profile1641209510.png?x-image-process=image/resize,p_100,limit_1/imageslim"
327,Museum Lubang Buaya,Wisata Budaya,Jakarta,Silakan kunjungi Pariwisata di Indonesia untuk informasi lebih lengkap.,5000.0,106.8914087,-6.3008429,https://www.google.com/search?tbm=isch&q=Museum+Lubang+Buaya+museum+Indonesia,4.7,images/Museum Lubang Buaya wisata indonesia/Image_1.jpg
328,Museum Macan (Modern And Contemporary Art In Nusantara),Wisata Budaya,Jakarta,"Museum Seni Modern dan Kontemporer di Nusantara atau Museum MACAN adalah sebuah museum seni di Kebon Jeruk di Jakarta, Indonesia. Museum ini merupakan yang pertama di Indonesia yang memiliki koleksi seni modern dan kontemporer Indonesia dan internasional.",100000.0,106.767622,-6.190942,https://www.apollo-magazine.com/wp-content/uploads/2017/08/MACAN-Exterior-Rendering_Image-by-MET-Studio-Design.jpg?fit=720%2C406,4.5,https://www.apollo-magazine.com/wp-content/uploads/2017/08/MACAN-Exterior-Rendering_Image-by-MET-Studio-Design.jpg?fit=720%2C406
329,Museum Nasional,Wisata Budaya,Jakarta,"Museum Nasional Republik Indonesia atau Museum Gajah, adalah sebuah museum arkeologi, sejarah, etnografi, dan geografi yang terletak di Jakarta Pusat dan persisnya di Jalan Merdeka Barat 12. Museum ini merupakan museum pertama dan terbesar di Asia Tenggara.",5000.0,106.8215901,-6.1764021,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npsis08e6N_ULrpnk0j9FeHpCDdow589tjk7a-Ry_1dy58CnyUnPReTMCyLa9IEZ5fO-mF2d4e7nd0aISpJjWFjfTJ6fSzIbHLrERnKMWoz80g5HBOnfyeY8snf-VpXnyKb8FJL=w521-h240-k-no,4.6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npsis08e6N_ULrpnk0j9FeHpCDdow589tjk7a-Ry_1dy58CnyUnPReTMCyLa9IEZ5fO-mF2d4e7nd0aISpJjWFjfTJ6fSzIbHLrERnKMWoz80g5HBOnfyeY8snf-VpXnyKb8FJL=w521-h240-k-no
330,Museum Nasional Indonesia,Wisata Budaya,Jakarta,"Museum Nasional Indonesia atau yang sering disebut dengan Museum Gajah adalah sebuah museum arkeologi, sejarah, etnografi, dan geografi yang berada dibawah naungan Museum dan Cagar Budaya, Kementerian Kebudayaan Republik Indonesia dan terletak di Jalan Merdeka Barat 12, Jakarta Pusat. Museum ini merupakan museum pertama dan terbesar di Asia Tenggara.",15000.0,106.7938611,-6.5987871,https://www.google.com/search?tbm=isch&q=Museum+Nasional+Indonesia+museum+Indonesia,4.7,images/Museum Nasional Indonesia wisata indonesia/Image_1.jpg
331,Museum Perangko,Wisata Budaya,Jakarta,Museum perangko dibangun dengan bentuk bangunan bergaya Jawa Bali di atas lahan seluas 9.590 m2 dan diresmikan oleh Presiden Soeharto pada tanggal 29 September 1983. Museum ini memamerkan koleksi perangko asal Indonesia dan luar negeri. Adapula sepeda pos antik merk Falter buatan Jerman Barat tahun 1950 diletakkan di serambi museum. Halaman depan ada bola dunia dengan merpati yang membawa sebuah surat yang melambangkan bahwa tugas Perum Pos dan Giro menjangkau seluruh dunia.,5000.0,106.9017725,-6.3041841,https://tamanmini.com/taman_jelajah_indonesia/wp-content/uploads/2023/09/Museum-Prangko-scaled.jpg,4.4,https://tamanmini.com/taman_jelajah_indonesia/wp-content/uploads/2023/09/Museum-Prangko-scaled.jpg
332,Museum Purna Bhakti Pertiwi,Wisata Budaya,Jakarta,"Museum di kompleks TMII Jakarta yang menyimpan koleksi benda seni dan cinderamata milik Presiden ke-2 RI, Soeharto.",7000.0,106.8873113,-6.3006024,https://www.google.com/search?tbm=isch&q=Museum+Purna+Bhakti+Pertiwi+museum+Indonesia,4.5,images/Museum Purna Bhakti Pertiwi wisata indonesia/Image_1.jpeg
333,Museum Sasmita Loka Ahmad Yani,Wisata Budaya,Jakarta,"Museum Sasmita Loka Ahmad Yani adalah salah satu museum pahlawan nasional yang terletak di jalan Lembang No. 58 dan jalan Laruharhari No. 65, Jakarta Pusat, DKI Jakarta, Indonesia. Museum ini terbuka untuk umum dari hari Selasa hingga hari Minggu, dari pukul 08:00 hingga pukul 14:00 WIB. Setiap hari Senin museum ini ditutup untuk umum.",2000.0,106.8365324,-6.2046303,https://storage.jakarta-tourism.go.id/public/images/article/16977981451664199827.jpg,4.7,https://storage.jakarta-tourism.go.id/public/images/article/16977981451664199827.jpg
334,Museum Satria Mandala,Wisata Budaya,Jakarta,"Museum Satria Mandala adalah museum sejarah perjuangan Tentara Nasional Indonesia yang terletak di Jalan Gatot Subroto, Jakarta Selatan. Museum yang diresmikan pada tahun 1972 oleh mantan Presiden Indonesia, Soeharto ini awalnya adalah rumah dari salah satu istri mantan Presiden Indonesia, Soekarno, yaitu istrinya yang bernama Ratna Sari Dewi Soekarno. Dalam museum ini dapat ditemui berbagai koleksi peralatan perang di Indonesia, dari masa lampau hingga modern seperti koleksi ranjau, rudal, torpedo, tank, meriam bahkan helikopter dan pesawat terbang (satu di antaranya adalah pesawat Cureng yang pernah diterbangkan oleh Marsekal Udara Agustinus Adisucipto).\nSelain itu museum ini juga menyimpan berbagai macam benda bersejarah yang berkaitan dengan TNI seperti aneka senjata berat maupun ringan, atribut ketentaraan, panji-panji dan lambang-lambang di lingkungan TNI. Selain itu di museum ini dipamerkan juga tandu yang dipergunakan untuk mengusung Panglima Besar Jenderal Soedirman saat dia bergerilya dalam keadaan sakit melawan pendudukan kembali Belanda pada era 1940-an.\nMasih dalam kompleks Museum TNI Satriamandala ini terdapat juga Museum Waspada Purbawisesa yang menampilkan diorama ketika TNI bersama-sama dengan rakyat menumpas gerombolan separatis DI/TII di Jawa Barat, Jawa Tengah, Aceh, Kalimantan Selatan dan Sulawesi Selatan pada era tahun 1960-an. Fasilitas lainnya yang ada di Museum TNI Satriamandala ini antara lain adalah Taman Bacaan Anak, Kios Cenderamata, Kantin serta Gedung Serbaguna yang berkapasitas 600 kursi.",5000.0,106.8185425,-6.2316985,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/15/1c/4e/b-25-at-satria-mandala.jpg?w=1200&h=1200&s=1,4.5,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/15/1c/4e/b-25-at-satria-mandala.jpg?w=1200&h=1200&s=1
335,Museum Sejarah Jakarta,Wisata Budaya,Jakarta,"Monumen Nasional yang disingkat dengan Monas atau Tugu Monas adalah monumen peringatan setinggi 132 meter (433 kaki), terletak tepat di tengah Lapangan Medan Merdeka, Jakarta Pusat. Monas didirikan untuk mengenang perlawanan dan perjuangan rakyat Indonesia dalam merebut kemerdekaan dari pemerintahan kolonial Kerajaan Belanda.",5000.0,106.8133668,-6.1351503,https://www.google.com/search?tbm=isch&q=Museum+Sejarah+Jakarta+museum+Indonesia,4.6,images/Museum Sejarah Jakarta wisata indonesia/Image_1.jpg
336,Museum Seni Rupa Dan Keramik,Wisata Budaya,Jakarta,Museum Seni Rupa dan Keramik merupakan museum yang menampilkan koleksi seni rupa Indonesia serta keramik dari berbagai periode.,5000.0,106.8144771,-6.1342607,https://www.google.com/search?tbm=isch&q=Museum+Seni+Rupa+dan+Keramik+museum+Indonesia,4.6,images/Museum Seni Rupa dan Keramik wisata indonesia/Image_1.webp
337,Museum Si Pitung,Wisata Budaya,Jakarta,"Rumah panggung tradisional Betawi di Marunda, Jakarta Utara, yang dipercaya berkaitan dengan legenda pahlawan Betawi, Si Pitung.",5000.0,106.9588827,-6.0969265,https://www.google.com/search?tbm=isch&q=Museum+Si+Pitung+museum+Indonesia,4.5,images/Museum Si Pitung wisata indonesia/Image_1.jpg
338,Museum Sumpah Pemuda,Wisata Budaya,Jakarta,"Museum Sumpah Pemuda adalah sebuah museum sejarah perjuangan kemerdekaan Republik Indonesia yang berada di Jalan Kramat Raya No. 106, Jakarta Pusat dan dikelola oleh Kementerian Pendidikan dan Kebudayaan Republik Indonesia. Museum ini dibuka untuk umum, setiap hari Selasa sampai dengan Jumat dari pukul 08.00 hingga 16.00 UTC+7, setiap Sabtu dan Minggu pada pukul 08.00—16.00 WIB, dan setiap hari Senin dan hari besar nasional, museum ini ditutup untuk umum.\nMuseum ini memiliki koleksi foto dan benda-benda yang berhubungan dengan sejarah Sumpah Pemuda 1928, serta kegiatan-kegiatan dalam pergerakan nasional kepemudaan Indonesia. Museum Sumpah Pemuda ini didirikan berdasarkan SK Gubernur DKI Jakarta pada tahun 1972 dan menjadi benda cagar budaya nasional.",2000.0,106.8430507,-6.1838388,https://jakartatravelguide.com/wp-content/uploads/2019/08/Museum-Sumpah-Pemuda-Exterior.jpg,4.7,https://jakartatravelguide.com/wp-content/uploads/2019/08/Museum-Sumpah-Pemuda-Exterior.jpg
339,Museum Taman Prasasti,Wisata Budaya,Jakarta,"Museum Taman Prasasti adalah sebuah museum cagar budaya peninggalan masa kolonial Belanda yang berada di Jalan Tanah Abang No. 1, Jakarta Pusat. Museum ini memiliki koleksi prasasti nisan kuno serta miniatur makam khas dari 27 provinsi di Indonesia, beserta koleksi kereta jenazah antik. Museum seluas 1,2 ha ini merupakan museum terbuka yang menampilkan karya seni dari masa lampau tentang kecanggihan para pematung, pemahat, kaligrafer dan sastrawan yang menyatu.",2000.0,106.8189695,-6.1722241,https://tourism.binus.ac.id/files/2023/03/ca.jpg,4.5,https://tourism.binus.ac.id/files/2023/03/ca.jpg
